"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2022-04-20","75.6","-1.92","6.46","Ohtani, Shohei",592348,660271,,"foul",,,,,"5","Niko Goodrum strikes out on a foul tip.","R","L","R","HOU","LAA","S",,,"0","0",2022,"1.18","-0.95","0.10","2.46",,,,"0","6","Bot",,,,,"545358",,,2.120327822311686,-110.03210749607028,0.6017374467876413,9.05971355372842,22.62169425435447,-40.17487813065742,"3.63","1.67","3","28.0","-44","75.9","2438","6.9",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.62",,,,,,,,"46","1","Curveball","0","6","0","6","6","0","0","6","Infield shift","Standard","47","0","-0.029"
"CU","2022-04-20","81.4","-1.78","6.34","Ohtani, Shohei",493329,660271,"strikeout","swinging_strike_blocked",,,,,"14","Yuli Gurriel strikes out swinging.","R","R","R","HOU","LAA","S","2",,"1","2",2022,"1.2","-1.24","1.93","0.34",,,,"2","5","Bot",,,,,"545358",,,6.063030901680524,-118.19788469397596,-4.299145031999252,9.579738734389887,28.397431122705157,-42.81271538661609,"3.43","1.62",,,,"81.3","2713","7",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.54",,,"0","1","0","0",,"41","5","Curveball","0","6","0","6","6","0","0","6","Standard","Standard","37","-0.003","-0.067"
"FS","2022-04-20","90.7","-2.15","6.19","Ohtani, Shohei",493329,660271,,"foul",,,,,"4","Yuli Gurriel strikes out swinging.","R","R","R","HOU","LAA","S",,,"1","2",2022,"-0.44","0.02","-0.78","2.21",,,,"2","5","Bot",,,,,"545358",,,4.4091457940909216,-131.93951089127623,-4.028432193192131,-6.1044469939529495,31.765193714478315,-31.1788048261408,"3.43","1.62","11","47.5","-11","91.3","1244","7",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.55",,,,,,,,"41","4","Split-Finger","0","6","0","6","6","0","0","6","Standard","Standard","226","0","0"
"SL","2022-04-20","85.4","-2.35","5.9","Ohtani, Shohei",493329,660271,,"foul_tip",,,,,"6","Yuli Gurriel strikes out swinging.","R","R","R","HOU","LAA","S",,,"1","1",2022,"1.71","0.06","0.32","2.44",,,,"2","5","Bot",,,,,"545358",,,2.8536458359646235,-124.21590728440276,-1.8251297269231785,16.730700068999383,30.74620660997905,-31.382830296663776,"3.43","1.62",,,,"85.3","2594","6.8",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.73",,,,,,,,"41","3","Slider","0","6","0","6","6","0","0","6","Standard","Standard","65","0","-0.018"
"SL","2022-04-20","85.4","-2.49","5.95","Ohtani, Shohei",493329,660271,,"called_strike",,,,,"5","Yuli Gurriel strikes out swinging.","R","R","R","HOU","LAA","S",,,"1","0",2022,"1.5","0.4","0.22","2.33",,,,"2","5","Bot",,,,,"545358",,,3.4103842172742116,-124.22199298752726,-2.953853807434821,14.53426320043195,29.256380531022916,-27.678124993696755,"3.43","1.62",,,,"86.1","2586","7.1",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.35",,,,,,,,"41","2","Slider","0","6","0","6","6","0","0","6","Standard","Standard","65","0","-0.021"
"SL","2022-04-20","86.1","-2.46","5.92","Ohtani, Shohei",493329,660271,,"ball",,,,,"14","Yuli Gurriel strikes out swinging.","R","R","R","HOU","LAA","B",,,"0","0",2022,"1.73","0.19","1.36","1.60",,,,"2","5","Bot",,,,,"545358",,,5.60855831117964,-125.21427760748607,-4.338332065053803,16.757902974690065,28.812678780543568,-29.415496753511892,"3.43","1.62",,,,"86.6","2535","6.9",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.57",,,,,,,,"41","1","Slider","0","6","0","6","6","0","0","6","Standard","Standard","53","0","0.01"
"FS","2022-04-20","89.8","-1.99","6.15","Ohtani, Shohei",663656,660271,"strikeout","called_strike",,,,,"7","Kyle Tucker called out on strikes.","R","L","R","HOU","LAA","S","2",,"2","2",2022,"-0.45","0.07","-0.65","2.17",,,,"1","5","Bot",,,,,"545358",,,4.332722779168836,-130.62425321311957,-3.9792659072770773,-6.1280817763286315,30.98592204577754,-30.623202881834434,"3.55","1.68",,,,"90.1","1101","6.8",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.7",,,"0","1","0","0",,"40","5","Split-Finger","0","6","0","6","6","0","0","6","Infield shift","Standard","245","-0.005","-0.14"
"FS","2022-04-20","89.5","-2.18","6.14","Ohtani, Shohei",663656,660271,,"ball",,,,,"11","Kyle Tucker called out on strikes.","R","L","R","HOU","LAA","B",,,"1","2",2022,"-0.14","-0.02","-1.46","3.37",,,,"1","5","Bot",,,,,"545358",,,2.0782660978119996,-130.2855977304614,-0.7064075606402449,-2.059671374006375,31.921498081167933,-32.46050328342929,"3.55","1.68",,,,"90","1072","7",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.53",,,,,,,,"40","4","Split-Finger","0","6","0","6","6","0","0","6","Infield shift","Standard","263","0","0.032"
"FF","2022-04-20","96.9","-2.5","6","Ohtani, Shohei",663656,660271,,"foul",,,,,"3","Kyle Tucker called out on strikes.","R","L","R","HOU","LAA","S",,,"1","1",2022,"0.11","1.15","0.58","3.19",,,,"1","5","Bot",,,,,"545358",,,8.050980026518994,-140.83811285569544,-4.58659708960917,-0.4329685003615116,33.411201397724305,-16.080943772127902,"3.55","1.68","4","58.8","-37","97.7","2414","6.9",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.61",,,,,,,,"40","3","4-Seam Fastball","0","6","0","6","6","0","0","6","Infield shift","Standard","210","0","-0.046"
"SL","2022-04-20","85.1","-2.48","5.96","Ohtani, Shohei",663656,660271,,"called_strike",,,,,"7","Kyle Tucker called out on strikes.","R","L","R","HOU","LAA","S",,,"1","0",2022,"1.22","0.39","-0.28","1.78",,,,"1","5","Bot",,,,,"545358",,,2.7312605909095473,-123.90348051692186,-4.257347395398174,11.904676766912283,26.858497812378413,-27.5205184017842,"3.55","1.68",,,,"85.8","2583","6.9",662926,660271,"545358","665120","642180","543685","623205","666176","669016","621493","53.59",,,,,,,,"40","2","Slider","0","6","0","6","6","0","0","6","Infield shift","Standard","67","0","-0.042"
