"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2022-04-20","80.2","-1.72","5.79","Ohtani, Shohei",660271,664299,,"foul",,,,,"12","Shohei Ohtani lines out to third baseman Alex Bregman.","R","L","R","HOU","LAA","S",,,"0","0",2022,"1.43","0.33","0.29","3.64","666176",,,"2","3","Top",,,,,"488771",,,1.7249599593832392,-116.68635652951468,1.3491276040716442,12.60940279559191,23.91306745166887,-29.649321580103514,"3.41","1.59","121","68.4","13","79.5","2823","6",662926,664299,"488771","493329","592348","608324","665161","488726","642350","663656","54.47",,,,,,,,"25","1","Slider","0","6","6","0","6","0","6","0","Infield shift","Standard","67","0","-0.028"
"FF","2022-04-20","96.0","-1.34","5.13","Ohtani, Shohei",660271,606160,"field_out","hit_into_play",,,,,"2","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","X","7","fly_ball","2","2",2022,"-0.75","1.29","-0.16","3.27",,,,"2","8","Top",57.38,131.66,,,"488771",,,4.835062050063614,-139.62586849380241,-2.205478994405617,-10.958806695203135,34.107807490668804,-15.048585707755173,"3.41","1.59","239","78.8","47","95.7","2254","6.3",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","54.17","0.034","0.041","0","1","0","0","3","60","6","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","220","0.001","-0.08"
"SL","2022-04-20","87.7","-1.45","5.14","Ohtani, Shohei",660271,606160,,"foul",,,,,"12","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","S",,,"2","2",2022,"0.71","0.07","0.90","3.21",,,,"2","8","Top",,,,,"488771",,,4.195602491883008,-127.59443089623382,1.3849482895987584,6.744354396370653,29.61146346931745,-32.002233498568785,"3.41","1.59","142","69.2","17","87.1","2395","6.2",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","54.26",,,,,,,,"60","5","Slider","0","6","6","0","6","0","6","0","Infield shift","Standard","111","0","0"
"SL","2022-04-20","86.9","-1.31","5.14","Ohtani, Shohei",660271,606160,,"ball",,,,,"14","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","B",,,"1","2",2022,"0.78","0.18","1.62","2.25",,,,"2","8","Top",,,,,"488771",,,5.435820865377943,-126.50279795994713,-1.0504608922848448,7.117550060700816,28.06547712105647,-30.26090258524872,"3.22","1.5",,,,"86.8","2338","6.4",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","54.11",,,,,,,,"60","4","Slider","0","6","6","0","6","0","6","0","Infield shift","Standard","116","0","0.018"
"FF","2022-04-20","97.0","-1.46","5.28","Ohtani, Shohei",660271,606160,,"foul",,,,,"1","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","S",,,"1","1",2022,"-0.67","1.34","-0.33","2.88",,,,"2","8","Top",,,,,"488771",,,4.542914204945116,-141.11224497984222,-3.867972029387616,-10.038475853571333,35.97645684711041,-13.633646680380108,"3.41","1.59","318","91.8","34","96.3","2485","6.2",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","54.33",,,,,,,,"60","3","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","220","0","-0.021"
"CH","2022-04-20","91.4","-1.25","4.84","Ohtani, Shohei",660271,606160,,"ball",,,,,"14","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","B",,,"0","1",2022,"-1.4","0.74","0.02","1.29",,,,"2","8","Top",,,,,"488771",,,6.2344101609762985,-132.80538799133726,-4.586373206834473,-17.913578333711364,31.853095532414528,-22.666163187946644,"3.29","1.56",,,,"91.1","2184","6.5",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","54.05",,,,,,,,"60","2","Changeup","0","6","6","0","6","0","6","0","Infield shift","Standard","233","0","0.012"
"CH","2022-04-20","91.8","-1.36","4.9","Ohtani, Shohei",660271,606160,,"called_strike",,,,,"8","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","S",,,"0","0",2022,"-1.36","0.59","0.02","1.70",,,,"2","8","Top",,,,,"488771",,,6.470780873908801,-133.44567860199314,-3.4590861294972726,-17.699760002368492,31.6998146565891,-24.553711163670144,"3.33","1.54",,,,"91.8","2219","6.6",662926,606160,"488771","493329","592348","608324","665161","488726","642350","663656","53.94",,,,,,,,"60","1","Changeup","0","6","6","0","6","0","6","0","Infield shift","Standard","229","0","-0.02"
"FF","2022-04-20","92.3","-1.18","5.97","Ohtani, Shohei",660271,543606,"walk","ball",,,,,"14","Shohei Ohtani walks.","R","L","R","HOU","LAA","B",,,"3","2",2022,"-0.73","1.58","1.07","1.41",,,,"0","1","Top",,,,,"488771",,,7.267489290185476,-133.96929171288892,-9.141395500178438,-10.344138009911395,30.070592973830312,-11.245294038291279,"3.27","1.56",,,,"91.7","2200","6.1",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.36",,,"0.7","1","0","0",,"1","6","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","211","-0.036","0.295"
"FF","2022-04-20","92.0","1.05","6.3","Ohtani, Shohei",660271,642130,"double","hit_into_play",,,,,"1","Shohei Ohtani doubles (3) on a fly ball to left fielder Michael Brantley.   Brandon Marsh scores.    Tyler Wade scores.    Andrew Velazquez to 3rd.","R","L","L","HOU","LAA","X","7","fly_ball","1","0",2022,"0.08","1.37","-0.82","3.12","669016","642180","623205","2","1","Top",36.37,105.13,,,"488771",,,-4.964902461614857,-133.7893517156295,-5.228605685327836,2.1101919374414133,29.795598363679186,-14.778479685195997,"3.41","1.59","320","92.8","37","92.7","2187","6.8",662926,642130,"488771","493329","592348","608324","665161","488726","642350","663656","53.69","0.06","0.099","1.25","1","1","1","3","10","2","4-Seam Fastball","0","4","4","0","6","0","6","0","Infield shift","Standard","166","-0.078","1.868"
"SL","2022-04-20","82.3","1.16","6.31","Ohtani, Shohei",660271,642130,,"ball",,,,,"12","Shohei Ohtani doubles (3) on a fly ball to left fielder Michael Brantley.   Brandon Marsh scores.    Tyler Wade scores.    Andrew Velazquez to 3rd.","R","L","L","HOU","LAA","B",,,"0","0",2022,"-0.6","0.24","0.03","4.29","669016","642180","623205","2","1","Top",,,,,"488771",,,-1.3962144889914392,-119.78546987072468,1.5062288536799302,-5.473506465150564,24.212493238036185,-30.36674309428647,"3.26","1.51",,,,"82.5","2217","6.5",662926,642130,"488771","493329","592348","608324","665161","488726","642350","663656","54.01",,,,,,,,"10","1","Slider","0","4","4","0","4","0","4","0","Infield shift","Standard","266","0","0.145"
"FF","2022-04-20","92.6","-1.25","6.06","Ohtani, Shohei",660271,543606,,"foul",,,,,"1","Shohei Ohtani walks.","R","L","R","HOU","LAA","S",,,"3","1",2022,"-0.68","1.45","-0.71","3.21",,,,"0","1","Top",,,,,"488771",,,2.8263280971749425,-134.71973422816126,-4.587397712067578,-8.905245162450978,30.161461940857777,-13.747035668145912,"3.41","1.59","293","86.7","41","91.7","2124","5.8",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.67",,,,,,,,"1","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","212","0","-0.068"
"FS","2022-04-20","85.0","-1.17","6.02","Ohtani, Shohei",660271,543606,,"ball",,,,,"9","Shohei Ohtani walks.","R","L","R","HOU","LAA","B",,,"2","1",2022,"-1.07","0.56","0.73","1.65",,,,"0","1","Top",,,,,"488771",,,6.537864624219964,-123.60586949852001,-5.010013617354787,-12.269975979998051,24.553572934804798,-25.622989280926117,"3.29","1.47",,,,"84.4","1298","5.9",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.59",,,,,,,,"1","4","Split-Finger","0","0","0","0","0","0","0","0","Infield shift","Standard","220","0","0.103"
"CU","2022-04-20","73.1","-1.03","6.18","Ohtani, Shohei",660271,543606,,"ball",,,,,"14","Shohei Ohtani walks.","R","L","R","HOU","LAA","B",,,"1","1",2022,"1.16","-0.62","0.68","1.06",,,,"0","1","Top",,,,,"488771",,,1.4310662842622204,-106.4207896527243,-1.8734975630439796,8.503919677388536,19.279438499639124,-36.76706809849148,"3.24","1.5",,,,"72.6","2300","6",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.5",,,,,,,,"1","3","Curveball","0","0","0","0","0","0","0","0","Infield shift","Standard","44","0","0.053"
"FF","2022-04-20","92.7","-1.16","6","Ohtani, Shohei",660271,543606,,"called_strike",,,,,"2","Shohei Ohtani walks.","R","L","R","HOU","LAA","S",,,"1","0",2022,"-0.66","1.69","-0.22","2.79",,,,"0","1","Top",,,,,"488771",,,3.8207977471307917,-134.78181966245018,-6.046887613070609,-8.850529860763043,30.45484628038011,-10.466552015472374,"3.24","1.5",,,,"92","2201","6",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.49",,,,,,,,"1","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","212","0","-0.042"
"FF","2022-04-20","92.5","-1.17","5.99","Ohtani, Shohei",660271,543606,,"ball",,,,,"6","Shohei Ohtani walks.","R","L","R","HOU","LAA","B",,,"0","0",2022,"-0.5","1.63","0.79","2.55",,,,"0","1","Top",,,,,"488771",,,6.095217582467476,-134.4064328392606,-6.478124955038148,-7.448905180010231,29.687077536183157,-11.188401217730602,"3.3","1.56",,,,"92.2","2170","6.2",662926,543606,"488771","493329","592348","608324","665161","488726","642350","663656","54.27",,,,,,,,"1","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","210","0","0.035"
"CU","2022-04-19","81.0","1.15","5.99","Ohtani, Shohei",660271,664285,"field_out","hit_into_play",,,,,"8","Shohei Ohtani grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","LAA","X","3","ground_ball","0","1",2022,"-0.76","-0.94","0.21","1.80",,,,"0","5","Top",159.52,166.69,,,"455117",,,-0.6530969217750192,-117.87148471346791,-0.8383154347643483,-6.839414002383706,25.294927933640007,-40.89786398852625,"3.4","1.59","69","93.4","4","80.4","2678","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.35","0.451","0.469","0","1","0","0","4","37","2","Curveball","1","2","2","1","2","1","2","1","Infield shift","Standard","322","0.023","-0.172"
"FC","2022-04-19","83.2","1.32","5.9","Ohtani, Shohei",660271,664285,,"swinging_strike",,,,,"13","Shohei Ohtani grounds out to first baseman Yuli Gurriel.","R","L","L","HOU","LAA","S",,,"0","0",2022,"-0.28","0.02","-1.36","1.56",,,,"0","5","Top",,,,,"455117",,,-5.634609586181825,-121.10042068714888,-3.5182003669928212,-1.5660144809367311,24.397272120515503,-31.520911581048804,"3.4","1.59",,,,"83.3","2429","6.4",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.1",,,,,,,,"37","1","Cutter","1","2","2","1","2","1","2","1","Infield shift","Standard","297","0","-0.03"
"CU","2022-04-19","79.7","1.3","5.87","Ohtani, Shohei",660271,664285,"walk","blocked_ball",,,,,"13","Shohei Ohtani walks.","R","L","L","HOU","LAA","B",,,"3","2",2022,"-0.97","-1.41","-1.80","-0.18",,,,"0","3","Top",,,,,"455117",,,-4.972596613317729,-115.87003524267446,-3.738729119063037,-7.4478853748180684,26.26198667935845,-44.040672927047915,"3.4","1.59",,,,"78.8","3004","6.2",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.3",,,"0.7","1","0","0",,"17","6","Curveball","0","1","1","0","1","0","1","0","Infield shift","Standard","14","-0.034","0.295"
"SI","2022-04-19","95.1","1.25","6.06","Ohtani, Shohei",660271,664285,,"ball",,,,,"13","Shohei Ohtani walks.","R","L","L","HOU","LAA","B",,,"2","2",2022,"1.14","0.36","-1.45","1.12",,,,"0","3","Top",,,,,"455117",,,-9.62016518845077,-138.01118712508062,-8.054365317170243,16.74278958588464,31.324178361306558,-25.90256030901984,"3.3","1.57",,,,"94.8","2255","6.3",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.22",,,,,,,,"17","5","Sinker","0","1","1","0","1","0","1","0","Infield shift","Standard","139","0","0.104"
"SI","2022-04-19","94.4","1.25","6.12","Ohtani, Shohei",660271,664285,,"called_strike",,,,,"13","Shohei Ohtani walks.","R","L","L","HOU","LAA","S",,,"2","1",2022,"1.35","0.59","-0.85","1.96",,,,"0","3","Top",,,,,"455117",,,-8.422699151396566,-137.13227493588272,-6.367137206858767,18.99064716081601,32.66114548019397,-23.39307545235543,"3.24","1.48",,,,"93.6","2305","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.39",,,,,,,,"17","4","Sinker","0","1","1","0","1","0","1","0","Infield shift","Standard","145","0","-0.069"
"FC","2022-04-19","84.0","1.17","5.95","Ohtani, Shohei",660271,664285,,"ball",,,,,"13","Shohei Ohtani walks.","R","L","L","HOU","LAA","B",,,"1","1",2022,"-0.16","-0.1","-1.24","0.77",,,,"0","3","Top",,,,,"455117",,,-5.249141913451498,-122.17957689064684,-5.4164550317605915,-0.5590962652760897,24.262186378460374,-32.26208282583377,"3.27","1.55",,,,"84","2601","6.3",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.2",,,,,,,,"17","3","Cutter","0","1","1","0","1","0","1","0","Infield shift","Standard","302","0","0.053"
"SI","2022-04-19","93.9","0.96","6.1","Ohtani, Shohei",660271,664285,,"ball",,,,,"13","Shohei Ohtani walks.","R","L","L","HOU","LAA","B",,,"0","1",2022,"1.26","0.74","-2.04","1.65",,,,"0","3","Top",,,,,"455117",,,-10.490978310343465,-136.20329112982745,-7.365306144780681,17.993795606366824,31.48719023454898,-21.39389385131963,"3.26","1.54",,,,"93.2","2391","6.2",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.31",,,,,,,,"17","2","Sinker","0","1","1","0","1","0","1","0","Infield shift","Standard","147","0","0.023"
"SI","2022-04-19","93.4","1.15","6.06","Ohtani, Shohei",660271,664285,,"called_strike",,,,,"7","Shohei Ohtani walks.","R","L","L","HOU","LAA","S",,,"0","0",2022,"1.27","0.36","-0.55","1.92",,,,"0","3","Top",,,,,"455117",,,-7.1450285196845975,-135.68235027093752,-5.650980094361361,17.3179416430089,30.90487213205141,-26.698217114317952,"3.32","1.55",,,,"93.1","2226","6.3",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.22",,,,,,,,"17","1","Sinker","0","1","1","0","1","0","1","0","Infield shift","Standard","142","0","-0.03"
"CU","2022-04-19","87.0","-1.61","6.09","Ohtani, Shohei",660271,650556,"strikeout","called_strike",,,,,"11","Shohei Ohtani called out on strikes.","R","L","R","HOU","LAA","S","2",,"2","2",2022,"0.62","-0.65","-0.45","3.45",,,"623205","0","6","Top",,,,,"455117",,,1.4974544133918164,-126.667784301793,1.2058998683376483,6.299948658311024,27.565106576949358,-39.64449999609306,"3.32","1.48",,,,"86.7","2673","6.2",662927,650556,"455117","493329","649557","608324","665161","488726","676801","663656","54.3",,,"0","1","0","0",,"50","5","Curveball","1","7","7","1","7","1","7","1","Infield shift","Standard","27","0.003","-0.283"
"FF","2022-04-19","96.8","-1.33","5.86","Ohtani, Shohei",660271,650556,,"foul",,,,,"1","Shohei Ohtani called out on strikes.","R","L","R","HOU","LAA","S",,,"2","1",2022,"-0.5","1.37","-0.30","2.99",,,"623205","0","6","Top",,,,,"455117",,,3.9071281505369075,-140.78144411196882,-5.154885580724458,-7.5552991687624935,37.37102749294292,-13.084458947988658,"3.4","1.59","197","79.8","18","96.5","2284","6.5",662927,650556,"455117","493329","649557","608324","665161","488726","676801","663656","53.96",,,,,,,,"50","4","4-Seam Fastball","1","7","7","1","7","1","7","1","Infield shift","Standard","211","0","-0.161"
"CU","2022-04-19","86.6","-1.4","6.17","Ohtani, Shohei",660271,650556,,"ball",,,,,"12","Shohei Ohtani called out on strikes.","R","L","R","HOU","LAA","B",,,"1","1",2022,"0.44","-0.56","1.25","2.51",,,"623205","0","6","Top",,,,,"455117",,,5.409570840373968,-125.93216296680929,-1.2799758699720492,3.4006121148535153,29.37566195541385,-38.02763422800232,"3.26","1.54",,,,"86","2706","6.3",662927,650556,"455117","493329","649557","608324","665161","488726","676801","663656","54.24",,,,,,,,"50","3","Curveball","1","7","7","1","7","1","7","1","Infield shift","Standard","20","0","0.131"
"CU","2022-04-19","86.7","-1.41","6.1","Ohtani, Shohei",660271,650556,,"swinging_strike",,,,,"6","Shohei Ohtani called out on strikes.","R","L","R","HOU","LAA","S",,,"1","0",2022,"0.36","-0.61","0.56","2.62",,,"623205","0","6","Top",,,,,"455117",,,3.959021739418227,-126.16722675933849,-0.7894968598770756,2.9306401995856945,29.47178216379691,-38.63451730401127,"3.4","1.59",,,,"86.1","2571","6.3",662927,650556,"455117","493329","649557","608324","665161","488726","676801","663656","54.23",,,,,,,,"50","2","Curveball","1","7","7","1","7","1","7","1","Infield shift","Standard","28","0","-0.083"
"CU","2022-04-19","87.0","-1.48","6","Ohtani, Shohei",660271,650556,,"blocked_ball",,,,,"14","Shohei Ohtani called out on strikes.","R","L","R","HOU","LAA","B",,,"0","0",2022,"0.94","-1.01","0.26","0.92",,,"623205","0","6","Top",,,,,"455117",,,2.253001508170364,-126.56567093346081,-3.792909108575482,9.336967866933328,32.14182065520046,-42.16614772566129,"3.4","1.59",,,,"86.1","2730","6.3",662927,650556,"455117","493329","649557","608324","665161","488726","676801","663656","54.19",,,,,,,,"50","1","Curveball","1","7","7","1","7","1","7","1","Infield shift","Standard","24","0","0.077"
"CU","2022-04-19","78.9","1.3","5.59","Ohtani, Shohei",660271,656786,"field_out","hit_into_play",,,,,"8","Shohei Ohtani grounds out, second baseman Aledmys Diaz to first baseman Yuli Gurriel.","R","L","L","HOU","LAA","X","4","ground_ball","0","1",2022,"-1.18","-1.5","0.14","2.03",,,,"0","8","Top",151.78,149.84,,,"455117",,,-0.321690932600224,-114.75794082458272,2.046686604827032,-10.169189141896641,26.654027808892202,-45.89059478283969,"3.4","1.59","43","93.9","0","78.1","2661","6.3",662927,656786,"455117","493329","649557","608324","665161","676801","642350","663656","54.2","0.377","0.354","0","1","0","0","2","68","2","Curveball","2","7","7","2","7","2","7","2","Infield shift","Standard","327","0.002","-0.172"
"FC","2022-04-19","86.1","1.19","5.73","Ohtani, Shohei",660271,656786,,"swinging_strike",,,,,"2","Shohei Ohtani grounds out, second baseman Aledmys Diaz to first baseman Yuli Gurriel.","R","L","L","HOU","LAA","S",,,"0","0",2022,"-0.79","0.24","-0.07","3.09",,,,"0","8","Top",,,,,"455117",,,-1.4119903892486954,-125.50344600247172,-0.5314450462336513,-8.023349019919465,25.310257854870162,-29.7047696344051,"3.4","1.59",,,,"86.7","2619","6.6",662927,656786,"455117","493329","649557","608324","665161","676801","642350","663656","53.9",,,,,,,,"68","1","Cutter","2","7","7","2","7","2","7","2","Infield shift","Standard","225","0","-0.03"
"FC","2022-04-19","83.1","1.23","5.97","Ohtani, Shohei",660271,664285,"field_out","hit_into_play",,,,,"8","Shohei Ohtani lines out sharply to center fielder Chas McCormick.","R","L","L","HOU","LAA","X","8","line_drive","2","2",2022,"-0.25","-0.75","-0.16","2.08",,,,"0","1","Top",136.92,57.93,,,"455117",,,-2.689969466910924,-121.01849004538032,-0.9866961632739807,-1.924126348999354,24.11069040143384,-39.55592179738474,"3.4","1.59","351","101.3","19","82.9","2677","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.37","0.534","0.68","0","1","0","0","5","1","5","Cutter","0","0","0","0","0","0","0","0","Infield shift","Standard","322","0.022","-0.18"
"FC","2022-04-19","83.7","1.2","5.99","Ohtani, Shohei",660271,664285,,"called_strike",,,,,"11","Shohei Ohtani lines out sharply to center fielder Chas McCormick.","R","L","L","HOU","LAA","S",,,"2","1",2022,"-0.33","-0.39","-0.90","2.58",,,,"0","1","Top",,,,,"455117",,,-4.191002559733899,-122.00233597134678,-0.7463015273324038,-2.5062083319757935,22.209705244791476,-36.14996020382643,"3.28","1.41",,,,"83.8","2644","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.38",,,,,,,,"1","4","Cutter","0","0","0","0","0","0","0","0","Infield shift","Standard","300","0","-0.069"
"SI","2022-04-19","95.1","0.73","6.15","Ohtani, Shohei",660271,664285,,"ball",,,,,"13","Shohei Ohtani lines out sharply to center fielder Chas McCormick.","R","L","L","HOU","LAA","B",,,"1","1",2022,"0.93","0.75","-1.11","2.03",,,,"0","1","Top",,,,,"455117",,,-6.885135757481743,-138.31152713940827,-6.8285740134805755,13.440980048234293,29.720386731969715,-21.183528132569595,"3.17","1.49",,,,"94.7","2291","6",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.48",,,,,,,,"1","3","Sinker","0","0","0","0","0","0","0","0","Infield shift","Standard","150","0","0.053"
"SI","2022-04-19","94.7","0.97","6.14","Ohtani, Shohei",660271,664285,,"ball",,,,,"14","Shohei Ohtani lines out sharply to center fielder Chas McCormick.","R","L","L","HOU","LAA","B",,,"0","1",2022,"1.57","0.52","0.36","0.89",,,,"0","1","Top",,,,,"455117",,,-5.06891377484352,-137.47196473520944,-9.065924061531163,20.949763186198336,33.82964838501921,-23.648082755780276,"3.18","1.46",,,,"93.8","2341","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.36",,,,,,,,"1","2","Sinker","0","0","0","0","0","0","0","0","Infield shift","Standard","146","0","0.023"
"FC","2022-04-19","82.7","1.27","5.97","Ohtani, Shohei",660271,664285,,"called_strike",,,,,"7","Shohei Ohtani lines out sharply to center fielder Chas McCormick.","R","L","L","HOU","LAA","S",,,"0","0",2022,"-0.22","-0.02","-0.57","1.87",,,,"0","1","Top",,,,,"455117",,,-3.7443844484271716,-120.3439569945437,-2.7804928802126865,-1.4078941451897309,24.725114448126945,-32.04454079423387,"3.23","1.47",,,,"82.3","2596","6.1",662927,664285,"455117","493329","649557","608324","665161","488726","676801","663656","54.38",,,,,,,,"1","1","Cutter","0","0","0","0","0","0","0","0","Infield shift","Standard","293","0","-0.03"
"CH","2022-04-18","85.9","-1.4","6.17","Ohtani, Shohei",660271,677651,"field_out","hit_into_play",,,,,"4","Shohei Ohtani flies out to left fielder Michael Brantley.","R","L","R","HOU","LAA","X","7","fly_ball","0","0",2022,"-1.15","1.02","-0.48","2.76",,,,"2","5","Top",55.76,122.04,,,"455117",,,4.448873727415301,-125.0368362884235,-3.848408751237527,-12.945662605660516,25.98797472686643,-20.894694243935042,"3.55","1.63","260","85.7","51","85.2","1899","5.9",662928,677651,"455117","493329","514888","608324","665161","488726","642350","663656","54.62","0.003","0.003","0","1","0","0","3","38","1","Changeup","4","2","2","4","2","4","2","4","Infield shift","Standard","231","0.012","-0.091"
"CH","2022-04-18","86.6","-1.32","6.23","Ohtani, Shohei",660271,677651,"single","hit_into_play",,,,,"4","Shohei Ohtani singles on a line drive to right fielder Kyle Tucker.","R","L","R","HOU","LAA","X","9","line_drive","1","1",2022,"-1.35","1.03","-0.61","2.42",,,,"0","3","Top",178.16,134.36,,,"455117",,,4.407208791021376,-126.01074045658694,-4.887479906488375,-15.298951589843762,27.199667627039226,-20.446389182254528,"3.55","1.63","164","77.0","17","85.5","2086","5.7",662928,677651,"455117","493329","514888","608324","665161","488726","642350","663656","54.77","0.954","0.861","0.9","1","1","0","4","18","3","Changeup","2","2","2","2","2","2","2","2","Infield shift","Standard","230","-0.04","0.382"
"CU","2022-04-18","77.7","-0.83","6.37","Ohtani, Shohei",660271,677651,,"called_strike",,,,,"9","Shohei Ohtani singles on a line drive to right fielder Kyle Tucker.","R","L","R","HOU","LAA","S",,,"1","0",2022,"0.28","-0.57","0.32","1.59",,,,"0","3","Top",,,,,"455117",,,1.944586090189455,-113.12911361678704,-2.189591334557459,1.9588900085656762,23.47647557435279,-36.81586748967162,"3.21","1.6",,,,"76.9","2499","6",662928,677651,"455117","493329","514888","608324","665161","488726","642350","663656","54.5",,,,,,,,"18","2","Curveball","2","2","2","2","2","2","2","2","Infield shift","Standard","36","0","-0.042"
"CU","2022-04-18","80.6","-0.71","6.34","Ohtani, Shohei",660271,677651,,"ball",,,,,"13","Shohei Ohtani singles on a line drive to right fielder Kyle Tucker.","R","L","R","HOU","LAA","B",,,"0","0",2022,"0.28","-0.7","-0.25","1.09",,,,"0","3","Top",,,,,"455117",,,0.49020896326013985,-117.42187083723796,-3.632912627428737,2.4518346970387297,23.910663206820477,-38.06298575626426,"3.29","1.63",,,,"79.8","2571","5.9",662928,677651,"455117","493329","514888","608324","665161","488726","642350","663656","54.65",,,,,,,,"18","1","Curveball","2","2","2","2","2","2","2","2","Infield shift","Standard","32","0","0.035"
"FF","2022-04-18","91.0","-1.29","5.46","Ohtani, Shohei",660271,664208,,"ball",,,,,"12","Phil Maton intentionally walks Shohei Ohtani.","R","L","R","HOU","LAA","B",,,"1","0",2022,"-0.4","1.55","0.06","3.99","608686","666176",,"2","7","Top",,,,,"455117",,,4.34409010597039,-132.41781030490483,-1.0960246473448572,-5.705942665285503,30.29892822928315,-13.988287856437326,"3.33","1.53",,,,"92.5","2547","7.3",662928,664208,"455117","493329","514888","608324","665161","488726","642350","663656","53.15",,,,,,,,"57","2","4-Seam Fastball","5","3","3","5","3","5","3","5","Infield shift","Standard","207","0","0.058"
"FF","2022-04-18","91.6","-1.37","5.43","Ohtani, Shohei",660271,664208,,"ball",,,,,"11","Phil Maton intentionally walks Shohei Ohtani.","R","L","R","HOU","LAA","B",,,"0","0",2022,"-0.41","1.55","-1.51","3.51","608686","666176",,"2","7","Top",,,,,"455117",,,0.5614132091733501,-133.40026505243466,-2.323384179118035,-4.981960202085169,30.655246841172747,-13.487911649321365,"3.27","1.57",,,,"93.1","2561","7.3",662928,664208,"455117","493329","514888","608324","665161","488726","642350","663656","53.24",,,,,,,,"57","1","4-Seam Fastball","5","3","3","5","3","5","3","5","Infield shift","Standard","207","0","0.04"
"FF","2022-04-18","96.5","-1.13","6.33","Ohtani, Shohei",660271,677651,"strikeout","foul_tip",,,,,"5","Shohei Ohtani strikes out on a foul tip.","R","L","R","HOU","LAA","S","2",,"1","2",2022,"-0.72","1.5","0.01","2.41",,,,"0","1","Top",,,,,"455117",,,4.587026238630603,-140.2572354335888,-8.157929421045468,-10.531411668943175,33.00433336579926,-10.67793127195784,"3.55","1.63",,,,"95.2","2439","5.7",662928,677651,"455117","493329","514888","608324","665161","488726","642350","663656","54.81",,,"0","1","0","0",,"1","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","207","0.022","-0.143"
